../results/qa194_shuffle-000-01.csv,../results/qa194_shuffle-000-02.csv,avg
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3824.4446960000128,3809.6890640000097,3817.066880000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.8669200000127,3809.6890640000097,3816.277992000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
3822.4446960000128,3809.6890640000097,3816.066880000011
