../results/qa194_exp_rank_swap-01.csv,../results/qa194_exp_rank_swap-02.csv,avg
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
3773.8890640000095,3858.689000000009,3816.2890320000092
