../results/wi29_exp_rank_swap-01.csv,../results/wi29_exp_rank_swap-02.csv,avg
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35901.44456,35181.066756
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35844.066768000004,35152.37786000001
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34460.688952000004,35835.444536,35148.066744
34403.755616,35835.444536,35119.600076
34403.755616,35835.444536,35119.600076
34403.755616,35835.444536,35119.600076
34403.755616,35835.444536,35119.600076
34396.022288,35835.444536,35115.733412
34396.022288,35835.444536,35115.733412
34345.355624,35835.444536,35090.40008000001
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
34330.688952000004,35835.444536,35083.066744
