../results/wi29_mutator-002-01.csv,../results/wi29_mutator-002-02.csv,avg
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35642.377888,35853.40010400001,35747.88899600001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35853.40010400001,35709.07788800001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
35564.75567200001,35837.15564800001,35700.95566000001
