../results/wi29_exp_rank_mutator001-01.csv,../results/wi29_exp_rank_mutator001-02.csv,avg
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36753.22228000001,37357.40015200001,37055.31121600001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36736.28894400001,37357.40015200001,37046.84454800001
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36666.77784,37357.40015200001,37012.088996000006
36645.066728000005,37342.333488000004,36993.700108000005
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37342.333488000004,36992.366776
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37283.600144000004,36963.000104000006
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.97792800001,36949.688996000004
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37256.600144000004,36949.500104000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37231.04460800001,36936.722336000006
36642.400064,37210.489056000006,36926.44456
36642.400064,37210.489056000006,36926.44456
36642.400064,37210.489056000006,36926.44456
36642.400064,37210.489056000006,36926.44456
36642.400064,37210.489056000006,36926.44456
36642.400064,37210.489056000006,36926.44456
36642.400064,37101.64462400001,36872.022344000005
36642.400064,37101.64462400001,36872.022344000005
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,37059.26684800001,36850.83345600001
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
36642.400064,36952.244624000006,36797.322344
