../results/qa194_mutator-002-01.csv,../results/qa194_mutator-002-02.csv,avg
4120.889072000011,4100.55571200001,4110.722392000011
4120.889072000011,4100.55571200001,4110.722392000011
4120.889072000011,4100.55571200001,4110.722392000011
4120.889072000011,4100.55571200001,4110.722392000011
4120.889072000011,4100.55571200001,4110.722392000011
4120.889072000011,4100.55571200001,4110.722392000011
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4115.822400000011,4100.55571200001,4108.18905600001
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4109.000184000011,4100.55571200001,4104.777948000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4103.044632000012,4100.55571200001,4101.800172000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
4101.533512000012,4100.55571200001,4101.044612000011
