../results/dj38_reverse-4-01.csv,../results/dj38_reverse-4-02.csv,avg
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.511344000001,6916.266912000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7046.022480000005,6786.066904000001,6916.044692000003
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7041.511360000005,6786.066904000001,6913.7891320000035
7038.711360000005,6786.066904000001,6912.389132000003
7038.711360000005,6786.066904000001,6912.389132000003
7031.711360000005,6786.066904000001,6908.889132000003
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
7029.511360000005,6786.066904000001,6907.7891320000035
