../results/qa194_exp_rank_mutator001-01.csv,../results/qa194_exp_rank_mutator001-02.csv,avg
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3899.4001760000147,3841.1558160000104,3870.2779960000125
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3891.000192000015,3841.1558160000104,3866.0780040000127
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3841.1558160000104,3865.333552000013
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
3889.511288000015,3829.5780480000103,3859.5446680000127
