../results/wi29_exp_rank_swap2-01.csv,../results/wi29_exp_rank_swap2-02.csv,avg
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37527.80015200001,37280.03347600001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
37032.26680000001,37514.60016000001,37273.43348000001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36999.44458400001,37514.60016000001,37257.02237200001
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37514.60016000001,37256.077932000015
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36997.55570400001,37452.15572000001,37224.85571200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36976.97794400001,37452.15572000001,37214.56683200001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37452.15572000001,37210.14460800001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36968.13349600001,37440.55573600001,37204.34461600001
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37440.55573600001,37165.989056000006
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36891.42237600001,37337.46684000001,37114.444608000005
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36770.08904800001,37337.46684000001,37053.77794400001
36741.80015200001,37337.46684000001,37039.63349600001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
36741.80015200001,37307.08907200001,37024.44461200001
