../results/wi29_reverse-2-01.csv,../results/wi29_reverse-2-02.csv,avg
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35705.777864,36276.811212
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35704.022304000006,36275.933432000005
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35690.688976000005,36269.266768
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35659.75564,36253.80010000001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35590.533416000006,36219.18898800001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
36847.844560000005,35574.755648000006,36211.30010400001
